,frame,FaceRectX,FaceRectY,FaceRectWidth,FaceRectHeight,FaceScore,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63,x_64,x_65,x_66,x_67,y_0,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10,y_11,y_12,y_13,y_14,y_15,y_16,y_17,y_18,y_19,y_20,y_21,y_22,y_23,y_24,y_25,y_26,y_27,y_28,y_29,y_30,y_31,y_32,y_33,y_34,y_35,y_36,y_37,y_38,y_39,y_40,y_41,y_42,y_43,y_44,y_45,y_46,y_47,y_48,y_49,y_50,y_51,y_52,y_53,y_54,y_55,y_56,y_57,y_58,y_59,y_60,y_61,y_62,y_63,y_64,y_65,y_66,y_67,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43,anger,disgust,fear,happiness,sadness,surprise,neutral,input
449,449.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/suhwan/Dropbox/github/experiment/SEP_data_repo/behave_task/MR_cam/fMRI_FACE_TEST_210707_Suhwan_SESS01_RUN01.mp4
450,450.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/suhwan/Dropbox/github/experiment/SEP_data_repo/behave_task/MR_cam/fMRI_FACE_TEST_210707_Suhwan_SESS01_RUN01.mp4
451,451.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/suhwan/Dropbox/github/experiment/SEP_data_repo/behave_task/MR_cam/fMRI_FACE_TEST_210707_Suhwan_SESS01_RUN01.mp4
452,452.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/suhwan/Dropbox/github/experiment/SEP_data_repo/behave_task/MR_cam/fMRI_FACE_TEST_210707_Suhwan_SESS01_RUN01.mp4
453,453.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/suhwan/Dropbox/github/experiment/SEP_data_repo/behave_task/MR_cam/fMRI_FACE_TEST_210707_Suhwan_SESS01_RUN01.mp4
454,454.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/suhwan/Dropbox/github/experiment/SEP_data_repo/behave_task/MR_cam/fMRI_FACE_TEST_210707_Suhwan_SESS01_RUN01.mp4
455,455.0,143.24533081054688,54.04878616333008,441.5724182128906,509.2196350097656,0.5814142823219299,203.1242557168007,209.249224036932,218.63126903772354,230.66343739628792,245.82696837186813,262.5797757804394,280.7475627064705,301.5430805683136,330.64587047696114,357.07973688840866,382.48056095838547,404.3666135072708,424.62946075201035,442.5708072781563,456.96791607141495,464.8780272603035,470.0012551546097,224.32371546328068,238.6841022670269,250.12109112739563,262.6201612651348,271.85012769699097,267.1770903468132,280.2627628147602,297.1916078925133,316.2386653125286,341.8467814922333,284.313132584095,283.8549978733063,281.5381497144699,278.9211481511593,272.1214953660965,279.2664662003517,286.0720217227936,294.3346830010414,301.43176728487015,245.7479856312275,249.25191700458527,256.24461936950684,263.96750459074974,260.6055554151535,253.43054866790771,318.41076189279556,319.05181816220284,325.50140538811684,343.725719332695,334.22213807702065,327.81285721063614,266.1553470790386,262.6373789012432,265.1285556256771,269.92393630743027,277.23511746525764,287.2463183104992,294.6885623931885,298.7250852584839,299.1799758374691,290.3391469717026,280.6771413087845,273.7955781519413,272.811846613884,268.50039544701576,274.21521055698395,281.70776242017746,286.9640630185604,294.4469932615757,287.49703431129456,279.8984072506428,224.06716299057007,249.8430539369583,275.5194902420044,297.68571305274963,312.94130659103394,327.93104672431946,343.0748155117035,351.527316570282,349.9509332180023,340.01492857933044,322.25927352905273,299.7359027862549,277.1904685497284,253.08252835273743,223.9641740322113,195.59547173976898,167.7254979610443,194.59724807739258,187.4685046672821,189.07607316970825,192.31666505336761,195.1683521270752,171.28260612487793,160.70818948745728,152.08132445812225,145.52918148040771,147.27551090717316,184.8648954629898,195.40752923488617,208.29075145721436,223.36144304275513,251.6528321504593,250.4785943031311,248.46055126190186,245.68830835819244,244.62177622318268,204.36820530891418,199.48024487495422,196.6874327659607,195.11428487300873,201.10908424854279,204.10144233703613,180.31564474105835,172.9849385023117,168.63836526870728,165.8869514465332,170.91113901138306,176.24570977687836,293.2412574291229,284.4325180053711,274.40126872062683,274.0710959434509,269.37762689590454,274.22042083740234,282.7761447429657,298.422176361084,307.23437213897705,310.79088258743286,311.47981452941895,307.52782440185547,293.76327085494995,293.4266531467438,291.5802583694458,288.0823760032654,286.1091356277466,283.83098244667053,289.2395529747009,290.2349829673767,0.3720509293631043,0.30185862283192916,0.37980491877789707,0.21255481908184792,0.4867753641204812,0.5341232390721142,0.4858770640716574,0.6143741727225769,0.38702755610544065,0.44637213679404264,0.41900854120015596,0.47294328923547185,0.3704408687157598,0.18983130675863558,0.22108383148425034,0.3899671585158241,0.6628653640447231,0.2817758404707089,0.13880232280999152,0.4008570202292106,0.0633070096373558,0.0402408130466938,0.21097037196159363,0.038788750767707825,0.11490307748317719,0.4903886020183563,0.04140140488743782,/Users/suhwan/Dropbox/github/experiment/SEP_data_repo/behave_task/MR_cam/fMRI_FACE_TEST_210707_Suhwan_SESS01_RUN01.mp4
456,456.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/suhwan/Dropbox/github/experiment/SEP_data_repo/behave_task/MR_cam/fMRI_FACE_TEST_210707_Suhwan_SESS01_RUN01.mp4
457,457.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/suhwan/Dropbox/github/experiment/SEP_data_repo/behave_task/MR_cam/fMRI_FACE_TEST_210707_Suhwan_SESS01_RUN01.mp4
458,458.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/suhwan/Dropbox/github/experiment/SEP_data_repo/behave_task/MR_cam/fMRI_FACE_TEST_210707_Suhwan_SESS01_RUN01.mp4
459,459.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/suhwan/Dropbox/github/experiment/SEP_data_repo/behave_task/MR_cam/fMRI_FACE_TEST_210707_Suhwan_SESS01_RUN01.mp4
460,460.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/suhwan/Dropbox/github/experiment/SEP_data_repo/behave_task/MR_cam/fMRI_FACE_TEST_210707_Suhwan_SESS01_RUN01.mp4
461,461.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/suhwan/Dropbox/github/experiment/SEP_data_repo/behave_task/MR_cam/fMRI_FACE_TEST_210707_Suhwan_SESS01_RUN01.mp4
462,462.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/suhwan/Dropbox/github/experiment/SEP_data_repo/behave_task/MR_cam/fMRI_FACE_TEST_210707_Suhwan_SESS01_RUN01.mp4
463,463.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/suhwan/Dropbox/github/experiment/SEP_data_repo/behave_task/MR_cam/fMRI_FACE_TEST_210707_Suhwan_SESS01_RUN01.mp4
464,464.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/suhwan/Dropbox/github/experiment/SEP_data_repo/behave_task/MR_cam/fMRI_FACE_TEST_210707_Suhwan_SESS01_RUN01.mp4
465,465.0,144.63392639160156,55.58460998535156,434.4764404296875,506.6734619140625,0.5322920083999634,200.49125134944916,195.69031795859337,194.32393980026245,196.074252307415,204.70785531401634,219.88922727108002,238.98624110221863,262.9376181960106,295.9304123520851,327.7252541780472,358.6732609272003,387.8783446550369,417.1303788423538,445.8596419095993,471.8862199783325,489.1615310907364,502.8595532178879,239.0940809249878,259.41085773706436,277.2723962068558,293.5515112876892,303.78409790992737,300.3669818639755,316.07066601514816,335.5507819056511,355.3436052799225,375.5062918663025,305.4618067741394,299.24648690223694,291.8833854198456,284.42180931568146,268.0642879009247,275.76780354976654,283.8532700538635,294.44903045892715,303.91601967811584,257.581081032753,265.2491271495819,274.73114424943924,280.33887726068497,273.64249408245087,263.7882180213928,336.89994645118713,341.82398867607117,350.7949800491333,366.16187477111816,355.23973244428635,346.8117827177048,255.35410779714584,260.24014472961426,267.05371737480164,271.8184267282486,280.6753866672516,289.10679000616074,294.1180126070976,292.5069957971573,289.4031472802162,279.0559536218643,268.74618965387344,261.8233770728111,262.9690118432045,265.3622096180916,272.0833747982979,280.8283101320267,286.1432483792305,290.1635953783989,281.7321609258652,273.17614752054214,169.5854783654213,200.69596135616302,232.79226350784302,262.4443421959877,285.1878150701523,308.2189271450043,332.88500159978867,352.6522023677826,360.83867985010147,358.2970281243324,346.710755944252,328.77907782793045,308.5220516324043,284.224810898304,254.2431665956974,222.53089955449104,190.6175044476986,147.9638306349516,140.49053448438644,145.83128082752228,156.90612560510635,169.20678567886353,161.07547453045845,152.0257568359375,146.5731486529112,145.72068361938,155.98498332500458,173.07790088653564,188.40096631646156,205.99564588069916,225.8929488658905,245.98939263820648,249.32302644848824,251.48457890748978,250.86777412891388,251.17800894379616,166.97953689098358,164.59996449947357,167.30079206824303,174.1294292807579,176.14571684598923,174.0667009651661,175.40785583853722,168.1823565363884,167.1241565644741,170.6108237206936,173.9365342259407,175.74730622768402,283.87577253580093,280.52240788936615,276.0455082654953,278.9646396636963,276.64979577064514,284.8327632546425,295.49704146385193,307.97384667396545,312.17539209127426,312.2128148674965,309.07730239629745,301.1562943458557,286.2643005847931,295.34056264162064,296.7662413716316,296.02467679977417,297.98627549409866,288.51699686050415,290.5677391886711,287.78960132598877,0.3474033558602893,0.20572836330574515,0.5931885995441711,0.12079131576027796,0.24928434893227847,0.4580468604392216,0.4446867760409741,0.2547738486895385,0.37921505610544065,0.08780398761670408,0.4414988364976081,0.46703429086785075,0.4536672727458931,0.07443194283097988,0.32151958464277947,0.6522532745121099,0.25394949241555786,0.13047585364528022,0.21909284707619542,0.31387539818565197,0.022540446370840073,0.02207752875983715,0.16806821525096893,0.0361553430557251,0.07824008911848068,0.6441824436187744,0.028735904023051262,/Users/suhwan/Dropbox/github/experiment/SEP_data_repo/behave_task/MR_cam/fMRI_FACE_TEST_210707_Suhwan_SESS01_RUN01.mp4
466,466.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/suhwan/Dropbox/github/experiment/SEP_data_repo/behave_task/MR_cam/fMRI_FACE_TEST_210707_Suhwan_SESS01_RUN01.mp4
467,467.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/suhwan/Dropbox/github/experiment/SEP_data_repo/behave_task/MR_cam/fMRI_FACE_TEST_210707_Suhwan_SESS01_RUN01.mp4
468,468.0,2.0369338989257812,36.161155700683594,506.7281494140625,560.9822387695312,0.6840296983718872,246.59082412719727,241.22531414031982,236.84577465057373,231.9115662574768,228.92653465270996,228.85667324066162,234.85287189483643,251.46204710006714,284.86279487609863,322.35437393188477,365.18489360809326,408.4420585632324,449.24272537231445,485.95818519592285,516.0535669326782,543.0826568603516,566.5602970123291,297.1807336807251,316.43084049224854,334.76290225982666,352.61387825012207,366.9527578353882,405.8533811569214,434.21701431274414,463.07952404022217,489.4795274734497,513.0290985107422,377.18213081359863,367.4439239501953,357.42056369781494,346.8642473220825,326.4966583251953,334.464430809021,343.1806182861328,355.7328414916992,368.72162342071533,299.4902992248535,315.1804447174072,329.53020572662354,341.81232929229736,328.82508277893066,314.5059299468994,430.491361618042,443.16211223602295,454.6279287338257,475.44883251190186,458.38632583618164,446.1697578430176,282.764048576355,293.464994430542,309.6807861328125,318.10197353363037,330.45472621917725,345.73097705841064,355.3752565383911,338.9060878753662,322.8802537918091,309.30127143859863,295.3812599182129,288.27195167541504,289.67238426208496,303.99901390075684,314.3473148345947,326.4991617202759,348.85901927948,329.6964979171753,317.7279329299927,307.1056938171387,146.67139613628387,173.4051160812378,200.33166003227234,227.813090801239,252.558443069458,277.732262134552,301.4804527759552,319.22927141189575,331.48967027664185,337.7437791824341,340.6705756187439,337.901971578598,329.48187375068665,311.044105052948,282.6004650592804,248.83178615570068,210.80786848068237,118.81465941667557,111.92219495773315,113.42231690883636,119.24928402900696,126.27890110015869,114.50990009307861,108.87381827831268,108.9037914276123,115.16815173625946,131.64237928390503,132.10144686698914,147.58752286434174,164.5883377790451,183.25537526607513,217.64874815940857,217.91441988945007,218.42295920848846,222.9871208667755,227.76727330684662,135.33800303936005,132.23191165924072,133.37892508506775,138.6848977804184,141.68829381465912,140.4898281097412,146.14155900478363,141.6112060546875,142.28761732578278,148.73249995708466,148.89924216270447,149.24918460845947,264.8649802207947,255.23697423934937,247.90740251541138,251.70111894607544,250.9291534423828,265.8102014064789,283.8124737739563,291.4180941581726,292.8923156261444,292.02218770980835,288.38554787635803,281.21988701820374,266.4746038913727,266.60080075263977,268.7274577617645,269.5333435535431,283.58814239501953,270.3631911277771,270.89344668388367,267.64064168930054,0.32361178894224685,0.3153126390171303,0.48600108207366627,0.26325037837097987,0.31045674925242983,0.62132563360327,0.587753832367474,0.47045979339733746,0.38702755610544065,0.2988020373996806,0.35102882152144643,0.5395345467078384,0.48593599363161194,0.17066569097427112,0.20691531882994255,0.49787465294342853,0.34469842379212573,0.2762432495357131,0.3421699455005324,0.4805345540522595,0.11711817234754562,0.36456647515296936,0.11061544716358185,0.007877964526414871,0.33600276708602905,0.022264938801527023,0.0415542908012867,/Users/suhwan/Dropbox/github/experiment/SEP_data_repo/behave_task/MR_cam/fMRI_FACE_TEST_210707_Suhwan_SESS01_RUN01.mp4
469,469.0,144.99526977539062,61.217620849609375,431.2637634277344,503.5353698730469,0.5704775452613831,187.56779450178146,177.17973881959915,169.48917269706726,165.9250701367855,170.575115442276,183.28839832544327,201.03497272729874,224.6869551539421,258.6694264411926,295.6712767481804,333.9068539738655,371.9033490419388,409.62510108947754,444.8389527797699,477.3841369152069,501.63750660419464,521.6729217767715,245.797367811203,270.1891664862633,289.9765456914902,306.8488268852234,316.59938675165176,321.86469000577927,339.14432322978973,359.19088435173035,378.2475554943085,395.93620800971985,318.28602206707,308.2243636250496,296.9000173211098,285.6183714270592,260.71856755018234,268.8071305155754,277.3852970600128,289.8771584033966,301.5417494773865,258.16839903593063,271.0393615961075,282.8700767159462,286.6537560224533,277.8829127550125,265.7526618242264,348.1201778650284,357.99974977970123,369.24876058101654,383.3356659412384,369.44951117038727,358.9524042606354,235.82379633188248,245.41272449493408,256.96107041835785,263.01776695251465,274.2987799048424,282.97688949108124,285.71865409612656,277.6816372871399,269.95474648475647,256.5191844701767,244.82865822315216,238.93896567821503,243.94303381443024,252.5530481338501,261.12070167064667,271.95533633232117,276.65996128320694,274.1172954440117,263.1691480875015,253.13195824623108,150.06492447853088,184.28506618738174,220.19184350967407,253.57643723487854,280.2457709312439,306.9805133342743,335.46468472480774,359.14700388908386,372.92734372615814,376.7487509250641,370.36452090740204,355.515119433403,336.0139299631119,310.9442403316498,279.83506214618683,246.8539279103279,212.35432648658752,120.56081146001816,115.22845298051834,123.27556478977203,137.25976091623306,152.90379184484482,158.66824516654015,153.49048966169357,152.49465733766556,156.51574391126633,170.02878659963608,167.95594507455826,183.53026342391968,200.97771853208542,221.1432278752327,240.82827776670456,246.04337793588638,251.04918801784515,253.08593541383743,255.84343546628952,146.65524172782898,146.1404719054699,151.72247403860092,162.91137474775314,162.64975261688232,157.36174687743187,179.3736366033554,174.32024270296097,176.81582862138748,185.0652859210968,185.88779532909393,184.18372839689255,278.89041924476624,275.32186138629913,272.6942900419235,278.38690423965454,278.7739226818085,292.7939336299896,310.5535401105881,320.7792874574661,321.4712333679199,317.95615017414093,311.602237701416,299.7920558452606,281.87387895584106,293.8199565410614,298.14525961875916,300.59440433979034,311.7045911550522,296.20232141017914,294.8035501241684,289.0367671251297,0.4157964051288466,0.23737898291846093,0.6338351438028433,0.12020759831695148,0.24784750298528,0.44654005139222275,0.4211098818870651,0.23462367546616797,0.37699127003929,0.0971305620694479,0.24939772825463788,0.5031557333832357,0.48634150113471253,0.07666225680065096,0.2327015549427048,0.45015789604754286,0.2139120227217581,0.15582735296209244,0.19667280811626348,0.23194129135849037,0.03511399030685425,0.030065931379795074,0.21246348321437836,0.03415124490857124,0.093900166451931,0.5568324327468872,0.03747274726629257,/Users/suhwan/Dropbox/github/experiment/SEP_data_repo/behave_task/MR_cam/fMRI_FACE_TEST_210707_Suhwan_SESS01_RUN01.mp4
470,470.0,157.29046630859375,2.842741012573242,441.34637451171875,520.9627685546875,0.5177835822105408,162.9238000884652,169.51956292241812,179.31919211149216,192.9500175267458,213.23458382487297,238.43014922738075,268.6876545548439,304.85610952973366,345.89304009079933,381.5513070821762,413.4828176498413,440.61619901657104,465.0901446342468,486.5692409276962,502.41019773483276,508.4317477941513,510.0346841812134,187.36283558607101,206.22149369120598,229.43719863891602,253.21419832110405,272.17513275146484,293.5559577047825,314.61412221193314,340.8869029581547,369.26373010873795,397.3154309988022,290.36415734887123,290.336546510458,287.8985000550747,285.5397208929062,272.45215207338333,285.1246473789215,297.97103756666183,313.0759409368038,326.00612169504166,218.46212595701218,229.94905143976212,243.80147817730904,260.996795296669,249.77595788240433,236.3697728663683,338.41461780667305,345.8590998053551,359.285537481308,385.7394534945488,368.9665130972862,355.49957010149956,265.17523550987244,265.141782104969,274.4858992099762,286.5910373330116,298.57409408688545,317.4814088344574,333.19926339387894,336.00834423303604,332.9144225716591,317.7714639902115,298.72780698537827,281.845616877079,272.20660722255707,279.10802894830704,293.1793477535248,306.3789305090904,324.64218083024025,325.08038902282715,312.39609864354134,296.5802240371704,229.74453449249268,267.890682220459,304.2311668395996,337.51736640930176,362.4667739868164,383.3371639251709,400.0923442840576,406.7896556854248,403.61183166503906,390.98230361938477,372.42093086242676,348.8016414642334,323.00376892089844,292.64522552490234,254.72929000854492,213.37763786315918,172.00655937194824,188.11932563781738,169.47687149047852,163.23919773101807,164.4920539855957,169.3805694580078,136.7750358581543,120.18098831176758,107.8326416015625,103.19022417068481,113.58760356903076,169.61058139801025,188.57279777526855,208.0877923965454,229.7589111328125,273.3889675140381,271.4135456085205,268.13727378845215,264.33340072631836,259.2875862121582,208.81022930145264,195.84431648254395,190.14601707458496,191.52055263519287,201.55786514282227,206.7919921875,165.6606960296631,151.57665252685547,144.7190237045288,145.8736753463745,153.56517791748047,161.3811206817627,324.3029022216797,309.73443031311035,295.0613307952881,293.62043380737305,286.13868713378906,291.3376808166504,304.25734519958496,318.45459938049316,331.00836753845215,338.2382297515869,340.755558013916,337.62030601501465,322.53501892089844,319.6450996398926,315.65937995910645,309.7521686553955,307.0150566101074,304.4718360900879,312.5859546661377,314.8414707183838,0.3768136515974061,0.315256414217324,0.3436494476526602,0.21587118024666577,0.42759953960844727,0.5243102311359822,0.5324395860915451,0.4191089773558652,0.38702755610544065,0.32343414781553237,0.3771832650484959,0.48624028453740714,0.4832429280133755,0.1681173937812991,0.2097432757095268,0.49140057710924306,0.3844225877762157,0.15385115975166858,0.1714181153033462,0.39187017553702924,0.1414317786693573,0.4077863097190857,0.10346703976392746,0.011495489627122879,0.273867130279541,0.04449871554970741,0.017453473061323166,/Users/suhwan/Dropbox/github/experiment/SEP_data_repo/behave_task/MR_cam/fMRI_FACE_TEST_210707_Suhwan_SESS01_RUN01.mp4
471,471.0,48.908023834228516,85.1093978881836,451.41217041015625,492.5326232910156,0.6658414602279663,179.1665017604828,195.43152594566345,214.18234586715698,232.08352541923523,251.51961421966553,270.0429049730301,293.123886346817,319.8656224012375,354.26814246177673,384.0028417110443,411.62804222106934,433.48883664608,450.2703969478607,463.1293001174927,468.95473170280457,471.6652137041092,472.27078437805176,206.41826432943344,219.71004796028137,235.22801858186722,253.33861994743347,268.170869410038,261.5575498342514,282.0382763147354,306.43691098690033,332.47848522663116,363.4082052707672,281.35035836696625,287.5487917661667,291.9611066579819,296.10909616947174,289.91376411914825,298.8885831832886,307.68888676166534,314.7050747871399,321.0132830142975,229.51182878017426,234.25065755844116,246.40830051898956,259.33934235572815,252.48620128631592,241.00197100639343,319.6577351093292,319.6909130811691,330.3106746673584,352.4717184305191,341.56501746177673,331.08581805229187,282.6749573945999,275.2280695438385,278.45621836185455,285.37729835510254,292.454124212265,305.0182054042816,313.96827828884125,321.9885926246643,323.9535878896713,316.0599442720413,304.08883452415466,295.2582927942276,287.82581329345703,285.5189266204834,292.5723954439163,300.65053701400757,308.751389503479,315.01569426059723,308.28140592575073,299.25383162498474,238.0824637413025,264.98602509498596,289.9814486503601,310.9737181663513,325.6556046009064,338.72164964675903,348.5028898715973,349.15677666664124,343.32271456718445,331.7072367668152,315.78436732292175,295.2784323692322,272.3504376411438,246.9689029455185,214.79002475738525,181.70775890350342,149.15853470563889,202.25404858589172,188.5141146183014,184.11174416542053,183.18496227264404,182.96401262283325,148.8147497177124,133.9466232061386,123.40392529964447,117.57518917322159,122.02047407627106,170.02781867980957,181.8132770061493,195.39827585220337,210.49074411392212,251.0355931520462,246.4624160528183,240.90658128261566,238.29651653766632,237.1031355857849,209.9465936422348,198.12779009342194,192.22042858600616,192.45276868343353,203.41508567333221,209.64932799339294,168.37959587574005,154.87494975328445,148.36648553609848,146.28360450267792,156.2011232972145,164.23164546489716,301.0529887676239,287.67935156822205,273.96084666252136,271.88440561294556,264.9177575111389,268.7760400772095,277.667373418808,287.69484758377075,296.38633489608765,302.43931889533997,306.0110878944397,307.626428604126,299.18585658073425,292.9339528083801,289.17598128318787,283.5361075401306,279.850058555603,276.8551218509674,284.5146095752716,287.9769802093506,0.39425611140160544,0.3131785097834053,0.3717557394080438,0.2827219918315136,0.2708997543299072,0.3760482983369088,0.2931527207737362,0.39451060066002275,0.38702755610544065,0.26825918120461173,0.28869980598523987,0.48796799863184076,0.4891349807803986,0.17927831924663068,0.26346341290790953,0.44252235267059503,0.35451990040977727,0.19325176245530476,0.12247397794983936,0.19301352815945452,0.008622576482594013,0.008384453132748604,0.19035667181015015,0.019253363832831383,0.3757984936237335,0.3277474045753479,0.06983700394630432,/Users/suhwan/Dropbox/github/experiment/SEP_data_repo/behave_task/MR_cam/fMRI_FACE_TEST_210707_Suhwan_SESS01_RUN01.mp4
